#time	xu	min	max
11.07.2016 12:00	98		
11.07.2016 13:00	99		
11.07.2016 14:00	140	133	157
11.07.2016 15:00	110		
11.07.2016 16:10	99	
11.07.2016 17:10	119		
11.07.2016 19:10	108		
11.07.2016 23:20	81		
12.07.2016 08:00	96		
12.07.2016 09:20	154
12.07.2016 10:20	100		
12.07.2016 11:20	122		
12.07.2016 12:20	107		
12.07.2016 13:20	91
12.07.2016 14:20	102
12.07.2016 15:20	119
13.07.2016 08:00	104
